repository,id,tag_name,draft,prerelease,created_at,published_at,author,body_length,breaking_change_flag,notes_url,asset_count,asset_total_size_kb,download_count_total,version_major,version_minor,version_patch,release_type,published_date,published_time,year,month,day,weekday,weekday_name,hour,time_slot,is_weekend,prev_release_date,days_since_prev_release,commit_count_since_prev,pr_count_since_prev,closed_issues_since_prev,top_contributor_1,top_contributor_1_count,top_contributor_2,top_contributor_2_count,top_contributor_3,top_contributor_3_count
seed-design,219997061,@seed-design/webpack-plugin@0.0.26,,,2025-05-21T08:31:41Z,2025-05-21T08:31:41Z,github-actions[bot],,,,,,,0,0,26,patch,2025-05-21,17:31:41,2025,5,21,3,Wednesday,17,16-19,,2025-05-21,0,,,,,,,,,
seed-design,221722419,@seed-design/figma@0.0.27,,,2025-05-29T04:11:35Z,2025-05-29T04:11:35Z,github-actions[bot],,,,,,,0,0,27,patch,2025-05-29,13:11:35,2025,5,29,4,Thursday,13,12-15,,2025-05-21,8,,,,,,,,,
seed-design,221722430,@seed-design/react-radio-group@0.0.3,,,2025-05-29T04:11:38Z,2025-05-29T04:11:38Z,github-actions[bot],,,,,,,0,0,3,patch,2025-05-29,13:11:38,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722442,@seed-design/react-portal@0.0.2,,,2025-05-29T04:11:41Z,2025-05-29T04:11:41Z,github-actions[bot],,,,,,,0,0,2,patch,2025-05-29,13:11:41,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722450,@seed-design/mcp@0.0.27,,,2025-05-29T04:11:44Z,2025-05-29T04:11:44Z,github-actions[bot],,,,,,,0,0,27,patch,2025-05-29,13:11:44,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722458,@seed-design/react-checkbox@0.0.3,,,2025-05-29T04:11:47Z,2025-05-29T04:11:47Z,github-actions[bot],,,,,,,0,0,3,patch,2025-05-29,13:11:47,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722466,@seed-design/react-avatar@0.0.3,,,2025-05-29T04:11:50Z,2025-05-29T04:11:50Z,github-actions[bot],,,,,,,0,0,3,patch,2025-05-29,13:11:50,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722475,@seed-design/react-toggle@0.0.3,,,2025-05-29T04:11:53Z,2025-05-29T04:11:53Z,github-actions[bot],,,,,,,0,0,3,patch,2025-05-29,13:11:53,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722485,@seed-design/react-dialog@0.0.4,,,2025-05-29T04:11:56Z,2025-05-29T04:11:56Z,github-actions[bot],,,,,,,0,0,4,patch,2025-05-29,13:11:56,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722496,@seed-design/css@0.0.27,,,2025-05-29T04:11:59Z,2025-05-29T04:11:59Z,github-actions[bot],,,,,,,0,0,27,patch,2025-05-29,13:11:59,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722501,@seed-design/react-popover@0.0.6,,,2025-05-29T04:12:02Z,2025-05-29T04:12:02Z,github-actions[bot],,,,,,,0,0,6,patch,2025-05-29,13:12:02,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722505,@seed-design/react-progress@0.0.3,,,2025-05-29T04:12:05Z,2025-05-29T04:12:05Z,github-actions[bot],,,,,,,0,0,3,patch,2025-05-29,13:12:05,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722510,@seed-design/vite-plugin@0.0.27,,,2025-05-29T04:12:08Z,2025-05-29T04:12:08Z,github-actions[bot],,,,,,,0,0,27,patch,2025-05-29,13:12:08,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722512,@seed-design/react-switch@0.0.3,,,2025-05-29T04:12:11Z,2025-05-29T04:12:11Z,github-actions[bot],,,,,,,0,0,3,patch,2025-05-29,13:12:11,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722515,@seed-design/webpack-plugin@0.0.27,,,2025-05-29T04:12:14Z,2025-05-29T04:12:14Z,github-actions[bot],,,,,,,0,0,27,patch,2025-05-29,13:12:14,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722520,@seed-design/codemod@0.0.25,,,2025-05-29T04:12:17Z,2025-05-29T04:12:17Z,github-actions[bot],,,,,,,0,0,25,patch,2025-05-29,13:12:17,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722527,@seed-design/react-pull-to-refresh@0.0.4,,,2025-05-29T04:12:20Z,2025-05-29T04:12:20Z,github-actions[bot],,,,,,,0,0,4,patch,2025-05-29,13:12:20,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722529,@seed-design/rsbuild-plugin@0.0.27,,,2025-05-29T04:12:23Z,2025-05-29T04:12:23Z,github-actions[bot],,,,,,,0,0,27,patch,2025-05-29,13:12:23,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722535,@seed-design/react-text-field@0.0.3,,,2025-05-29T04:12:26Z,2025-05-29T04:12:26Z,github-actions[bot],,,,,,,0,0,3,patch,2025-05-29,13:12:26,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722539,@seed-design/react@0.0.27,,,2025-05-29T04:12:29Z,2025-05-29T04:12:29Z,github-actions[bot],,,,,,,0,0,27,patch,2025-05-29,13:12:29,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722543,@seed-design/react-snackbar@0.0.4,,,2025-05-29T04:12:32Z,2025-05-29T04:12:32Z,github-actions[bot],,,,,,,0,0,4,patch,2025-05-29,13:12:32,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722546,@seed-design/react-tabs@0.0.5,,,2025-05-29T04:12:35Z,2025-05-29T04:12:35Z,github-actions[bot],,,,,,,0,0,5,patch,2025-05-29,13:12:35,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722552,@seed-design/react-segmented-control@0.0.4,,,2025-05-29T04:12:38Z,2025-05-29T04:12:38Z,github-actions[bot],,,,,,,0,0,4,patch,2025-05-29,13:12:38,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221722557,@seed-design/stackflow@0.0.27,,,2025-05-29T04:12:41Z,2025-05-29T04:12:41Z,github-actions[bot],,,,,,,0,0,27,patch,2025-05-29,13:12:41,2025,5,29,4,Thursday,13,12-15,,2025-05-29,0,,,,,,,,,
seed-design,221797824,@seed-design/figma@0.0.28,,,2025-05-29T10:43:12Z,2025-05-29T10:43:12Z,github-actions[bot],,,,,,,0,0,28,patch,2025-05-29,19:43:12,2025,5,29,4,Thursday,19,16-19,,2025-05-29,0,,,,,,,,,
seed-design,221797839,@seed-design/mcp@0.0.28,,,2025-05-29T10:43:15Z,2025-05-29T10:43:15Z,github-actions[bot],,,,,,,0,0,28,patch,2025-05-29,19:43:15,2025,5,29,4,Thursday,19,16-19,,2025-05-29,0,,,,,,,,,
seed-design,221797849,@seed-design/css@0.0.28,,,2025-05-29T10:43:18Z,2025-05-29T10:43:18Z,github-actions[bot],,,,,,,0,0,28,patch,2025-05-29,19:43:18,2025,5,29,4,Thursday,19,16-19,,2025-05-29,0,,,,,,,,,
seed-design,221797857,@seed-design/react@0.0.28,,,2025-05-29T10:43:21Z,2025-05-29T10:43:21Z,github-actions[bot],,,,,,,0,0,28,patch,2025-05-29,19:43:21,2025,5,29,4,Thursday,19,16-19,,2025-05-29,0,,,,,,,,,
seed-design,221797868,@seed-design/vite-plugin@0.0.28,,,2025-05-29T10:43:24Z,2025-05-29T10:43:24Z,github-actions[bot],,,,,,,0,0,28,patch,2025-05-29,19:43:24,2025,5,29,4,Thursday,19,16-19,,2025-05-29,0,,,,,,,,,
seed-design,221797879,@seed-design/stackflow@0.0.28,,,2025-05-29T10:43:27Z,2025-05-29T10:43:27Z,github-actions[bot],,,,,,,0,0,28,patch,2025-05-29,19:43:27,2025,5,29,4,Thursday,19,16-19,,2025-05-29,0,,,,,,,,,
seed-design,221797888,@seed-design/webpack-plugin@0.0.28,,,2025-05-29T10:43:30Z,2025-05-29T10:43:30Z,github-actions[bot],,,,,,,0,0,28,patch,2025-05-29,19:43:30,2025,5,29,4,Thursday,19,16-19,,2025-05-29,0,,,,,,,,,
seed-design,221797900,@seed-design/rsbuild-plugin@0.0.28,,,2025-05-29T10:43:33Z,2025-05-29T10:43:33Z,github-actions[bot],,,,,,,0,0,28,patch,2025-05-29,19:43:33,2025,5,29,4,Thursday,19,16-19,,2025-05-29,0,,,,,,,,,
seed-design,222071536,@seed-design/react-avatar@0.0.4,,,2025-05-30T12:57:28Z,2025-05-30T12:57:28Z,github-actions[bot],,,,,,,0,0,4,patch,2025-05-30,21:57:28,2025,5,30,5,Friday,21,20-23,,2025-05-29,1,,,,,,,,,
seed-design,222071550,@seed-design/css@0.0.29,,,2025-05-30T12:57:30Z,2025-05-30T12:57:30Z,github-actions[bot],,,,,,,0,0,29,patch,2025-05-30,21:57:30,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071561,@seed-design/react-checkbox@0.0.4,,,2025-05-30T12:57:33Z,2025-05-30T12:57:33Z,github-actions[bot],,,,,,,0,0,4,patch,2025-05-30,21:57:33,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071568,@seed-design/react@0.0.29,,,2025-05-30T12:57:36Z,2025-05-30T12:57:36Z,github-actions[bot],,,,,,,0,0,29,patch,2025-05-30,21:57:36,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071580,@seed-design/react-dialog@0.0.5,,,2025-05-30T12:57:39Z,2025-05-30T12:57:39Z,github-actions[bot],,,,,,,0,0,5,patch,2025-05-30,21:57:39,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071588,@seed-design/react-segmented-control@0.0.5,,,2025-05-30T12:57:42Z,2025-05-30T12:57:42Z,github-actions[bot],,,,,,,0,0,5,patch,2025-05-30,21:57:42,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071593,@seed-design/react-primitive@0.0.3,,,2025-05-30T12:57:45Z,2025-05-30T12:57:45Z,github-actions[bot],,,,,,,0,0,3,patch,2025-05-30,21:57:45,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071600,@seed-design/react-popover@0.0.7,,,2025-05-30T12:57:48Z,2025-05-30T12:57:48Z,github-actions[bot],,,,,,,0,0,7,patch,2025-05-30,21:57:48,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071610,@seed-design/react-snackbar@0.0.5,,,2025-05-30T12:57:51Z,2025-05-30T12:57:51Z,github-actions[bot],,,,,,,0,0,5,patch,2025-05-30,21:57:51,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071620,@seed-design/mcp@0.0.29,,,2025-05-30T12:57:54Z,2025-05-30T12:57:54Z,github-actions[bot],,,,,,,0,0,29,patch,2025-05-30,21:57:54,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071649,@seed-design/react-progress@0.0.4,,,2025-05-30T12:57:57Z,2025-05-30T12:57:57Z,github-actions[bot],,,,,,,0,0,4,patch,2025-05-30,21:57:57,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071657,@seed-design/figma@0.0.29,,,2025-05-30T12:58:00Z,2025-05-30T12:58:00Z,github-actions[bot],,,,,,,0,0,29,patch,2025-05-30,21:58:00,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071673,@seed-design/stackflow@0.0.29,,,2025-05-30T12:58:03Z,2025-05-30T12:58:03Z,github-actions[bot],,,,,,,0,0,29,patch,2025-05-30,21:58:03,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071698,@seed-design/react-switch@0.0.4,,,2025-05-30T12:58:06Z,2025-05-30T12:58:06Z,github-actions[bot],,,,,,,0,0,4,patch,2025-05-30,21:58:06,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071707,@seed-design/react-toggle@0.0.4,,,2025-05-30T12:58:09Z,2025-05-30T12:58:09Z,github-actions[bot],,,,,,,0,0,4,patch,2025-05-30,21:58:09,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071717,@seed-design/react-pull-to-refresh@0.0.5,,,2025-05-30T12:58:12Z,2025-05-30T12:58:12Z,github-actions[bot],,,,,,,0,0,5,patch,2025-05-30,21:58:12,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071742,@seed-design/react-text-field@0.0.4,,,2025-05-30T12:58:15Z,2025-05-30T12:58:15Z,github-actions[bot],,,,,,,0,0,4,patch,2025-05-30,21:58:15,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071753,@seed-design/react-tabs@0.0.6,,,2025-05-30T12:58:18Z,2025-05-30T12:58:18Z,github-actions[bot],,,,,,,0,0,6,patch,2025-05-30,21:58:18,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071761,@seed-design/vite-plugin@0.0.29,,,2025-05-30T12:58:21Z,2025-05-30T12:58:21Z,github-actions[bot],,,,,,,0,0,29,patch,2025-05-30,21:58:21,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071784,@seed-design/react-radio-group@0.0.4,,,2025-05-30T12:58:24Z,2025-05-30T12:58:24Z,github-actions[bot],,,,,,,0,0,4,patch,2025-05-30,21:58:24,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071798,@seed-design/rsbuild-plugin@0.0.29,,,2025-05-30T12:58:27Z,2025-05-30T12:58:27Z,github-actions[bot],,,,,,,0,0,29,patch,2025-05-30,21:58:27,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222071806,@seed-design/webpack-plugin@0.0.29,,,2025-05-30T12:58:30Z,2025-05-30T12:58:30Z,github-actions[bot],,,,,,,0,0,29,patch,2025-05-30,21:58:30,2025,5,30,5,Friday,21,20-23,,2025-05-30,0,,,,,,,,,
seed-design,222380863,@seed-design/mcp@0.0.30,,,2025-06-02T10:01:43Z,2025-06-02T10:01:43Z,github-actions[bot],,,,,,,0,0,30,patch,2025-06-02,19:01:43,2025,6,2,1,Monday,19,16-19,,2025-05-30,3,,,,,,,,,
seed-design,222380873,@seed-design/rsbuild-plugin@0.0.30,,,2025-06-02T10:01:46Z,2025-06-02T10:01:46Z,github-actions[bot],,,,,,,0,0,30,patch,2025-06-02,19:01:46,2025,6,2,1,Monday,19,16-19,,2025-06-02,0,,,,,,,,,
seed-design,222380892,@seed-design/stackflow@0.0.30,,,2025-06-02T10:01:49Z,2025-06-02T10:01:49Z,github-actions[bot],,,,,,,0,0,30,patch,2025-06-02,19:01:49,2025,6,2,1,Monday,19,16-19,,2025-06-02,0,,,,,,,,,
seed-design,222380899,@seed-design/webpack-plugin@0.0.30,,,2025-06-02T10:01:52Z,2025-06-02T10:01:52Z,github-actions[bot],,,,,,,0,0,30,patch,2025-06-02,19:01:52,2025,6,2,1,Monday,19,16-19,,2025-06-02,0,,,,,,,,,
seed-design,222380913,@seed-design/figma@0.0.30,,,2025-06-02T10:01:55Z,2025-06-02T10:01:55Z,github-actions[bot],,,,,,,0,0,30,patch,2025-06-02,19:01:55,2025,6,2,1,Monday,19,16-19,,2025-06-02,0,,,,,,,,,
seed-design,222380923,@seed-design/react-pull-to-refresh@0.0.6,,,2025-06-02T10:01:58Z,2025-06-02T10:01:58Z,github-actions[bot],,,,,,,0,0,6,patch,2025-06-02,19:01:58,2025,6,2,1,Monday,19,16-19,,2025-06-02,0,,,,,,,,,
seed-design,222380933,@seed-design/react@0.0.30,,,2025-06-02T10:02:01Z,2025-06-02T10:02:01Z,github-actions[bot],,,,,,,0,0,30,patch,2025-06-02,19:02:01,2025,6,2,1,Monday,19,16-19,,2025-06-02,0,,,,,,,,,
seed-design,222380944,@seed-design/css@0.0.30,,,2025-06-02T10:02:04Z,2025-06-02T10:02:04Z,github-actions[bot],,,,,,,0,0,30,patch,2025-06-02,19:02:04,2025,6,2,1,Monday,19,16-19,,2025-06-02,0,,,,,,,,,
seed-design,222380957,@seed-design/react-tabs@0.0.7,,,2025-06-02T10:02:07Z,2025-06-02T10:02:07Z,github-actions[bot],,,,,,,0,0,7,patch,2025-06-02,19:02:07,2025,6,2,1,Monday,19,16-19,,2025-06-02,0,,,,,,,,,
seed-design,222380970,@seed-design/vite-plugin@0.0.30,,,2025-06-02T10:02:10Z,2025-06-02T10:02:10Z,github-actions[bot],,,,,,,0,0,30,patch,2025-06-02,19:02:10,2025,6,2,1,Monday,19,16-19,,2025-06-02,0,,,,,,,,,
